Timestamp                       Thread     Type        Activity             PID    TTL  
2025-07-31 14:27:18.557102-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (WebKit) [com.apple.WebKit:ProcessSwapping] 0x124000a00 - [PID=0] WebProcessCache::setApplicationIsActive: (isActive=0)
2025-07-31 14:27:18.557330-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (AppKit) [com.apple.AppKit:AutomaticTermination] void _updateToReflectAutomaticTerminationState(void) Setting _kLSApplicationWouldBeTerminatedByTALKey=0
2025-07-31 14:27:18.558082-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (AppKit) [com.apple.AppKit:Window] order window front conditionally: 2498a related: 0
2025-07-31 14:27:18.558105-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (AppKit) [com.apple.AppKit:Window] order window: 24986 op: -1 relative: 2498a related: 0
2025-07-31 14:27:18.558684-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (WebKit) [com.apple.WebKit:ProcessSwapping] 0x124000a00 - [PID=0] WebProcessCache::setApplicationIsActive: (isActive=1)
2025-07-31 14:27:18.559182-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (WebKit) [com.apple.WebKit:ProcessSwapping] 0x124000a00 - [PID=0] WebProcessCache::setApplicationIsActive: (isActive=0)
2025-07-31 14:27:18.660349-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (AppKit) [com.apple.AppKit:StateRestoration] -[NSPersistentUIManager flushAllChanges]
2025-07-31 14:27:18.660383-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (AppKit) [com.apple.AppKit:StateRestoration] -[NSPersistentUIManager flushAllChanges] Emptying for initial flush.
2025-07-31 14:27:18.667102-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (AppKit) [com.apple.AppKit:StateRestoration] -[NSPersistentUIManager flushAllChanges] finishing enqueued operations
2025-07-31 14:27:18.667123-0600 0x3c04863  Default     0x0                  5777   0    diaryx: (AppKit) [com.apple.AppKit:StateRestoration] -[NSPersistentUIManager flushAllChanges]_block_invoke asyncing to main queue
2025-07-31 14:27:18.667129-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (AppKit) [com.apple.AppKit:StateRestoration] -[NSPersistentUIManager flushAllChanges]
2025-07-31 14:27:18.667177-0600 0x3c04862  Default     0x0                  5777   0    diaryx: (AppKit) [com.apple.AppKit:StateRestoration] -[NSPersistentUIManager flushAllChanges]_block_invoke writing records
2025-07-31 14:27:18.667269-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (AppKit) [com.apple.AppKit:StateRestoration] -[NSPersistentUIManager flushAllChanges] finishing enqueued operations
2025-07-31 14:27:18.667292-0600 0x3c04862  Default     0x0                  5777   0    diaryx: (AppKit) [com.apple.AppKit:StateRestoration] -[NSPersistentUIManager flushAllChanges]_block_invoke asyncing to main queue
2025-07-31 14:27:18.667378-0600 0x3c04673  Default     0x0                  5777   0    diaryx: (AppKit) [com.apple.AppKit:StateRestoration] -[NSPersistentUIManager flushAllChanges]_block_invoke writing records
2025-07-31 14:27:19.213539-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x124002e60 NavigationState is releasing background process assertion because a page load completed
2025-07-31 14:27:19.213593-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x124005290 - [PID=5780, throttler=0x124003490] ProcessThrottler::Activity::invalidate: Ending background activity / 'Page Load'
2025-07-31 14:27:22.301023-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (AppKit) [com.apple.AppKit:Window] order window front conditionally: 2498a related: 0
2025-07-31 14:27:22.301317-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (AppKit) [com.apple.AppKit:Window] order window: 24986 op: -1 relative: 2498a related: 0
2025-07-31 14:27:22.303154-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (WebKit) [com.apple.WebKit:ProcessSwapping] 0x124000a00 - [PID=0] WebProcessCache::setApplicationIsActive: (isActive=1)
2025-07-31 14:27:22.314273-0600 0x3c04863  Activity    0x6133824            5777   0    diaryx: (RunningBoardServices) didChangeInheritances
2025-07-31 14:27:22.352566-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x1240022c0 - [PID=5780, throttler=0x124003490] ProcessThrottler::Activity::Activity: Starting foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2025-07-31 14:27:22.353814-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x1240022c0 - [PID=5780, throttler=0x124003490] ProcessThrottler::Activity::invalidate: Ending foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2025-07-31 14:27:22.378639-0600 0x3c046d9  Activity    0x6133825            5777   0    diaryx: (RunningBoardServices) didChangeInheritances
2025-07-31 14:27:24.028182-0600 0x3c04662  Activity    0x6133827            5777   0    diaryx: (AppKit) trackMouse send action on mouseUp
2025-07-31 14:27:24.028218-0600 0x3c04662  Activity    0x6133828            5777   0    diaryx: (AppKit) sendActionFrom:
2025-07-31 14:27:24.028496-0600 0x3c04662  Activity    0x6133829            5777   0    diaryx: (AppKit) sendAction:
2025-07-31 14:27:24.029403-0600 0x3c04662  Default     0x6133829            5777   0    diaryx: (AppKit) [com.apple.AppKit:Window] order window front conditionally: 24986 related: 0
2025-07-31 14:27:24.031754-0600 0x3c04662  Default     0x6133829            5777   0    diaryx: (AppKit) [com.apple.AppKit:Window] order window front conditionally: 24986 related: 0
2025-07-31 14:27:24.293580-0600 0x3c04662  Default     0x6133829            5777   0    diaryx: (AppKit) [com.apple.AppKit:Window] parent <TaoWindow: 0x111706c20> windowNumber=24986 remove <_NSAlertPanel: 0x111677df0> windowNumber=2498a from group
2025-07-31 14:27:24.295746-0600 0x3c04662  Default     0x6133829            5777   0    diaryx: (AppKit) [com.apple.AppKit:Window] order window: 2498a op: 0 relative: 0 related: 0
2025-07-31 14:27:24.298542-0600 0x3c04662  Default     0x6133829            5777   0    diaryx: (AppKit) [com.apple.AppKit:Window] order window front conditionally: 24986 related: 0
2025-07-31 14:27:24.301091-0600 0x3c04662  Default     0x6133829            5777   0    diaryx: (AppKit) [com.apple.AppKit:Window] parent <TaoWindow: 0x111706c20> windowNumber=24986 remove <_NSAlertPanel: 0x132826d70> windowNumber=2498c from group
2025-07-31 14:27:24.301165-0600 0x3c04662  Default     0x6133829            5777   0    diaryx: (AppKit) [com.apple.AppKit:Window] parent <TaoWindow: 0x111706c20> windowNumber=24986 add <_NSAlertPanel: 0x132826d70> windowNumber=2498c to group
2025-07-31 14:27:24.302874-0600 0x3c04662  Default     0x6133829            5777   0    diaryx: (AppKit) [com.apple.AppKit:Window] order window: 2498c op: 1 relative: 24986 related: 0
2025-07-31 14:27:24.568127-0600 0x3c04662  Default     0x6133829            5777   0    diaryx: (AppKit) [com.apple.AppKit:Window] parent <TaoWindow: 0x111706c20> windowNumber=24986 remove <_NSAlertPanel: 0x132826d70> windowNumber=2498c from group
2025-07-31 14:27:24.568279-0600 0x3c04662  Default     0x6133829            5777   0    diaryx: (AppKit) [com.apple.AppKit:Window] parent <TaoWindow: 0x111706c20> windowNumber=24986 add <_NSAlertPanel: 0x132826d70> windowNumber=2498c to group
2025-07-31 14:27:24.568563-0600 0x3c04662  Default     0x6133829            5777   0    diaryx: (AppKit) [com.apple.AppKit:Window] order window: 2498c op: 1 relative: 24986 related: 0
2025-07-31 14:27:24.568736-0600 0x3c04662  Default     0x6133829            5777   0    diaryx: (AppKit) [com.apple.AppKit:Window] order window: 2498a op: 0 relative: 0 related: 0
2025-07-31 14:27:25.012012-0600 0x3c04662  Activity    0x6133b39            5777   0    diaryx: (AppKit) trackMouse send action on mouseUp
2025-07-31 14:27:25.012064-0600 0x3c04662  Activity    0x6133b3a            5777   0    diaryx: (AppKit) sendActionFrom:
2025-07-31 14:27:25.012170-0600 0x3c04662  Activity    0x6133b3b            5777   0    diaryx: (AppKit) sendAction:
2025-07-31 14:27:25.017173-0600 0x3c04662  Default     0x6133b3b            5777   0    diaryx: (AppKit) [com.apple.AppKit:Window] order window front conditionally: 2498a related: 0
2025-07-31 14:27:25.279241-0600 0x3c04662  Default     0x6133b3b            5777   0    diaryx: (AppKit) [com.apple.AppKit:Window] parent <TaoWindow: 0x111706c20> windowNumber=24986 remove <_NSAlertPanel: 0x132826d70> windowNumber=2498c from group
2025-07-31 14:27:25.282698-0600 0x3c04662  Default     0x6133b3b            5777   0    diaryx: (AppKit) [com.apple.AppKit:Window] order window: 2498c op: 0 relative: 0 related: 0
2025-07-31 14:27:25.283101-0600 0x3c04662  Default     0x6133b3b            5777   0    diaryx: (AppKit) [com.apple.AppKit:Window] order window: 2498c op: 0 relative: 0 related: 0
2025-07-31 14:27:26.252853-0600 0x3c04862  Default     0x0                  5777   2    diaryx: (LaunchServices) [com.apple.launchservices:db] NotifyToken::RegisterDispatch(user.uid.501.com.apple.LaunchServices.database) fired for session key <private>
2025-07-31 14:27:26.777367-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (WebKit) [com.apple.WebKit:ProcessSwapping] 0x124000a00 - [PID=0] WebProcessCache::setApplicationIsActive: (isActive=0)
2025-07-31 14:27:26.777958-0600 0x3c04862  Default     0x0                  5777   2    diaryx: (LaunchServices) [com.apple.launchservices:default] LSExceptions shared instance invalidated for timeout.
2025-07-31 14:27:26.882204-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (AppKit) [com.apple.AppKit:StateRestoration] -[NSPersistentUIManager flushAllChanges]
2025-07-31 14:27:26.884882-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (AppKit) [com.apple.AppKit:StateRestoration] -[NSPersistentUIManager flushAllChanges] finishing enqueued operations
2025-07-31 14:27:26.884905-0600 0x3c046d6  Default     0x0                  5777   0    diaryx: (AppKit) [com.apple.AppKit:StateRestoration] -[NSPersistentUIManager flushAllChanges]_block_invoke asyncing to main queue
2025-07-31 14:27:26.884943-0600 0x3c04862  Default     0x0                  5777   0    diaryx: (AppKit) [com.apple.AppKit:StateRestoration] -[NSPersistentUIManager flushAllChanges]_block_invoke writing records
2025-07-31 14:27:26.929402-0600 0x3c046d6  Activity    0x6133b8d            5777   0    diaryx: (RunningBoardServices) didChangeInheritances
2025-07-31 14:27:27.016485-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (WebKit) [com.apple.WebKit:ViewState] 0x115032a18 - [pageProxyID=9, webPageID=10, PID=5780] WebPageProxy::updateActivityState: view visibility state changed 1 -> 0
2025-07-31 14:27:27.016523-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (WebKit) [com.apple.WebKit:ViewState] 0x115032a18 - [pageProxyID=9, webPageID=10, PID=5780] WebPageProxy::viewIsBecomingInvisible:
2025-07-31 14:27:27.016578-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x115032a18 - [pageProxyID=9, webPageID=10, PID=5780] WebPageProxy::updateThrottleState: UIProcess is releasing a foreground assertion because the view is no longer visible
2025-07-31 14:27:27.016596-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x1240022f0 - [PID=5780, throttler=0x124003490] ProcessThrottler::Activity::Activity: Starting background activity / 'View was recently visible'
2025-07-31 14:27:27.016620-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x124009ac0 - [PID=5780, throttler=0x124003490] ProcessThrottler::Activity::invalidate: Ending foreground activity / 'View is visible'
2025-07-31 14:27:27.016634-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x124003490 - [PID=5780] ProcessThrottler::setThrottleState: Updating process assertion type to 1 (foregroundActivities=0, backgroundActivities=2)
2025-07-31 14:27:27.016696-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x124003400 - [PID=5780] WebProcessProxy::didChangeThrottleState: type=1
2025-07-31 14:27:27.016702-0600 0x3c04862  Default     0x0                  5777   0    diaryx: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x124013e00 - ProcessAssertion::acquireSync Trying to take RBS assertion 'WebProcess Background Assertion' for process with PID=5780
2025-07-31 14:27:27.016712-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x124003400 - [PID=5780] WebProcessProxy::didChangeThrottleState(Background) Taking background assertion for network process
2025-07-31 14:27:27.016727-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x1240033d0 - [PID=5781, throttler=0x124004f90] ProcessThrottler::Activity::Activity: Starting background activity / 'Networking for background view(s)'
2025-07-31 14:27:27.016740-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x1240067f0 - [PID=5781, throttler=0x124004f90] ProcessThrottler::Activity::invalidate: Ending foreground activity / 'Networking for foreground view(s)'
2025-07-31 14:27:27.016753-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x124003b80 - [PID=5779, throttler=0x124002190] ProcessThrottler::Activity::Activity: Starting background activity / 'GPU for background view(s)'
2025-07-31 14:27:27.016765-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x124008830 - [PID=5779, throttler=0x124002190] ProcessThrottler::Activity::invalidate: Ending foreground activity / 'GPU for foreground view(s)'
2025-07-31 14:27:27.017442-0600 0x3c04862  Default     0x0                  5777   0    diaryx: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x124013e00 - ProcessAssertion::acquireSync Successfully took RBS assertion 'WebProcess Background Assertion' for process with PID=5780
2025-07-31 14:27:27.082208-0600 0x3c046d6  Activity    0x6133b8e            5777   0    diaryx: (RunningBoardServices) didChangeInheritances
2025-07-31 14:27:27.088572-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (WebKit) [com.apple.WebKit:ViewState] 0x115032a18 - [pageProxyID=9, webPageID=10, PID=5780] WebPageProxy::viewIsBecomingInvisible:
2025-07-31 14:27:27.089289-0600 0x3c04862  Default     0x0                  5777   0    diaryx: (libxpc.dylib) [com.apple.xpc:connection] [0x6000012ac690] invalidated because the current process cancelled the connection by calling xpc_connection_cancel()
2025-07-31 14:27:27.089304-0600 0x3c04862  Default     0x0                  5777   0    diaryx: (libxpc.dylib) [com.apple.xpc:session] [0x600000e85180] Session canceled.
2025-07-31 14:27:27.089380-0600 0x3c046d6  Default     0x0                  5777   0    diaryx: (UIIntelligenceSupport) [com.apple.UIIntelligenceSupport:xpc] agent connection cancelled (details: Session manually canceled)
2025-07-31 14:27:27.089393-0600 0x3c046d6  Default     0x0                  5777   0    diaryx: (libxpc.dylib) [com.apple.xpc:session] [0x600000e85180] Disposing of session
